ID,Kael,angularity,surface_roughness,asymmetricity1,asymmetricity2,polygonality,area,perimeter,elongation,bulkiness,surface,circularity,sphericity
9_Drawing of 2_particle_3,0.403124452,1.700494601,0.109367511,1.973267108,39.2879607,3.464101615,7125,464,2.863468705,1.332949621,2.404591062,0.644880709,0.5311199
9_Drawing of 2_particle_4,0.738024523,1.836053433,0.124196318,1.42327339,198.6803012,3.464101615,7072,426,1.488502575,1.357972594,2.042053341,0.699787948,0.690620631
9_Drawing of 2_particle_5,0.62729249,1.919475602,0.196849037,1.141760002,61.11108578,3.0,7207,442,1.701301684,1.51847242,2.157149043,0.680863297,0.628529506
9_Drawing of 20_particle_1,0.834930422,1.930007158,0.142900812,0.435065637,19.86909806,3.0,13434,618,1.241634333,1.510195438,2.262360149,0.664843043,0.759859585
9_Drawing of 20_particle_2,0.753675052,2.23174378,0.136146682,0.730967123,29.94417745,3.464101615,13247,574,1.322371809,1.315282571,1.979230544,0.710807183,0.779146308
9_Drawing of 20_particle_3,0.636754092,1.902616082,0.215267843,1.014370619,37.2129311,3.0,13511,618,1.681855274,1.500831913,2.249466823,0.66674567,0.636804437
9_Drawing of 20_particle_4,0.653756088,1.839101247,0.146107773,1.10745411,78.19370084,4.0,13383,618,1.575021539,1.629578815,2.270981562,0.663579859,0.651904772
9_Drawing of 20_particle_5,0.699721376,1.885150557,0.10799987,1.081189645,39.03484597,3.464101615,13254,570,1.487632211,1.458354339,1.950710767,0.715984399,0.710145204
9_Drawing of 21_particle_1,0.698039093,1.96912611,0.103478635,1.147770288,49.18218836,4.242640687,14218,604,1.512605042,1.506541004,2.041857846,0.699821448,0.728729396
9_Drawing of 21_particle_2,0.735976634,2.503003607,0.101721058,0.684876571,27.92937531,3.464101615,13727,594,1.433292132,1.449876284,2.04544305,0.699207864,0.767247333
9_Drawing of 21_particle_3,0.918410547,2.275520185,0.102856765,0.923881179,35.26213207,3.872983346,13831,568,1.221493171,1.479926963,1.856236149,0.733978582,0.732355404
9_Drawing of 22_particle_1,0.509240525,1.831565479,0.148175499,0.926434245,49.8492397,3.0,13838,654,2.185406947,1.437392661,2.4596443,0.637622813,0.570420138
9_Drawing of 22_particle_2,0.715876358,1.728801733,0.171111828,0.90057141,40.1772846,3.0,14072,666,1.326506165,1.547364077,2.508319,0.631405871,0.609912671
9_Drawing of 22_particle_3,0.766423872,1.717620778,0.091109474,1.049639883,39.97041517,4.0,13840,566,1.461696494,1.479291627,1.841988474,0.736811755,0.668726876
9_Drawing of 22_particle_4,0.483400034,2.039085578,0.119194731,0.840580954,92.74492696,4.898979486,14433,694,2.423500275,1.212701475,2.655537663,0.61365428,0.630640041
9_Drawing of 22_particle_5,0.846999799,2.102829695,0.073734644,0.658759386,98.13068177,3.0,13863,592,1.227927722,1.365577622,2.011760729,0.705036883,0.823102809
9_Drawing of 22_particle_6,0.627577393,1.768896866,0.105358507,1.15905396,34.85547111,3.464101615,13890,622,1.696301952,1.403520274,2.216504716,0.671685032,0.70450438
9_Drawing of 23_particle_1,0.771262434,2.13773773,0.136548184,1.19628807,80.52049851,5.916079783,14239,576,1.421078966,1.291612808,1.854195885,0.734382287,0.718650232
9_Drawing of 23_particle_2,0.858568632,1.586598607,0.075100589,0.869132247,93.93246127,3.464101615,14144,574,1.216870098,1.220098988,1.853709489,0.734478629,0.840743248
9_Drawing of 23_particle_3,0.855728116,1.986234382,0.209009822,1.288057437,27.92123357,3.872983346,14093,614,1.205606903,1.543816939,2.128743948,0.685390826,0.662163359
9_Drawing of 23_particle_4,0.683075811,1.886854897,0.123809267,1.653175286,46.96801643,4.898979486,14097,610,1.516666667,1.549265801,2.100502033,0.689983089,0.677644695
9_Drawing of 23_particle_5,0.890393277,1.436044616,0.084603745,1.590851744,128.7974315,4.898979486,14132,568,1.120480209,1.29784567,1.816699843,0.741922276,0.835378592
9_Drawing of 23_particle_6,0.752718815,1.483717917,0.10271689,0.548625231,27.45905083,3.0,14245,584,1.464225986,1.294235564,1.90525617,0.724474847,0.68346546
9_Drawing of 23_particle_7,0.818613307,2.010983904,0.199612408,1.146285253,535.2335943,3.0,14243,616,1.353582469,1.5451046,2.120069441,0.686791572,0.6437114
9_Drawing of 24_particle_1,0.493387788,1.927158573,0.098580651,1.094875352,65.35624887,4.472135955,14074,648,2.306837912,1.338572147,2.374228976,0.648991038,0.625261589
9_Drawing of 24_particle_2,0.797602678,1.86654672,0.111572116,1.690597331,251.3352942,3.0,14104,612,1.276485517,1.417817754,2.113249043,0.687898971,0.749550395
9_Drawing of 24_particle_3,0.75721273,1.792021195,0.074883555,2.949430574,194.2231819,4.472135955,14104,578,1.520996223,1.339241834,1.884965967,0.728363616,0.75196202
9_Drawing of 24_particle_4,0.595104994,1.997686372,0.112677589,1.406740248,30.37294916,3.464101615,14389,618,1.880607873,1.391887164,2.112206981,0.688068638,0.667794322
9_Drawing of 24_particle_5,0.907416564,1.941329198,0.080511191,2.021547369,204.4690333,3.0,14060,596,1.103681322,1.294451511,2.010468786,0.705263377,0.836840828
9_Drawing of 25_particle_1,0.904872551,1.799734154,0.121242237,0.819116156,53.37804711,3.464101615,14459,612,1.130202748,1.315923898,2.061364168,0.696502434,0.731778613
9_Drawing of 25_particle_2,0.66524418,1.9425904,0.125829419,1.007228419,161.5286431,3.0,14392,616,1.528775393,1.318705733,2.098120417,0.690374585,0.721197916
9_Drawing of 25_particle_3,0.73024834,1.806499238,0.12757237,1.519482597,69.94034815,4.898979486,14519,620,1.449939428,1.528305347,2.106865491,0.688940308,0.707221027
9_Drawing of 25_particle_4,0.49776131,1.685155243,0.135631124,1.18215695,84.10393493,4.0,15119,648,2.166985752,1.376901251,2.210126239,0.672653583,0.610946972
9_Drawing of 26_particle_1,0.828456009,2.156469189,0.13570255,0.867922821,25.36957257,3.464101615,14525,610,1.199020118,1.399923627,2.038607722,0.700379083,0.814968957
9_Drawing of 26_particle_2,0.606774606,1.655484559,0.15255416,0.820382358,49.32889417,3.464101615,14851,664,1.858872173,1.315973039,2.36249336,0.650600963,0.686926148
9_Drawing of 26_particle_3,0.845704777,2.380886504,0.076281018,0.969065501,144.3625268,4.0,14723,610,1.237286415,1.3116973,2.01119182,0.705136593,0.848312878
9_Drawing of 27_particle_1,0.597143861,2.373572821,0.156696823,0.693430329,51.71896343,3.0,14863,658,1.763782596,1.564667942,2.318117499,0.656798689,0.649282957
9_Drawing of 27_particle_2,0.745785192,2.156287271,0.099996971,0.758217535,44.84232331,4.242640687,14864,628,1.5112816,1.342087752,2.111415604,0.688197573,0.750354077
9_Drawing of 27_particle_3,0.570196466,1.53394785,0.123800085,0.588572914,24.61486631,3.464101615,14953,628,1.850180488,1.465441133,2.098848494,0.690254831,0.628492168
9_Drawing of 27_particle_4,0.796353363,1.230718596,0.090697925,0.553309326,37.88940999,3.464101615,15015,584,1.361867037,1.354329452,1.807550725,0.743797567,0.76100113
9_Drawing of 27_particle_5,0.692523512,2.606100119,0.137534186,1.181909818,78.84789658,4.582575695,15222,682,1.488190198,1.442258204,2.43157219,0.641292877,0.715809864
9_Drawing of 27_particle_6,0.746002135,2.420431317,0.136431008,2.077266867,73.2154101,3.464101615,14985,614,1.365906358,1.305443198,2.002027925,0.706748564,0.6908903
9_Drawing of 27_particle_7,0.629027639,2.619428647,0.12164373,0.966219445,62.19087085,3.0,15080,664,1.62665124,1.53351171,2.326617301,0.655597854,0.686925144
9_Drawing of 28_particle_1,0.629632112,1.939373497,0.081814661,1.485866622,56.02056627,3.872983346,15521,668,1.741238831,1.309081645,2.287827953,0.661132214,0.660135628
9_Drawing of 28_particle_2,0.720023296,2.530594626,0.076153257,0.843422315,37.5323011,3.872983346,16357,666,1.488349897,1.35553268,2.157918015,0.680741974,0.757171566
9_Drawing of 28_particle_3,0.613736519,1.612430249,0.098852626,1.119956208,34.37148525,4.898979486,15368,602,1.826677034,1.166909893,1.87657431,0.729990346,0.719722815
9_Drawing of 28_particle_4,0.690635952,2.347918438,0.099453625,1.147764593,33.10108773,4.0,15674,636,1.583724774,1.376084705,2.053640993,0.697810882,0.694724723
9_Drawing of 28_particle_5,0.747780016,1.926043938,0.071157844,0.74567797,45.52355677,2.828427125,15438,620,1.549499927,1.335323391,1.981447083,0.710409501,0.746268086
9_Drawing of 29_particle_1,0.62555175,1.725006082,0.181187539,0.893805609,40.18141854,3.0,15608,696,1.680075379,1.450862521,2.469797569,0.636310838,0.636604748
9_Drawing of 29_particle_2,0.649843082,1.744360452,0.135313187,1.120721963,64.43578651,4.242640687,15897,632,1.680613358,1.376954662,1.999443417,0.707205193,0.639380295
9_Drawing of 29_particle_3,0.598144961,1.736751448,0.105364008,1.321240877,72.71774067,3.464101615,15684,636,1.732433255,1.282837777,2.052331607,0.698033448,0.689860489
9_Drawing of 29_particle_4,0.795436366,2.399788799,0.131530337,1.221430258,92.48732505,3.0,15906,652,1.352128024,1.417002519,2.126788725,0.685705804,0.648710102
9_Drawing of 29_particle_5,0.887757718,1.90974806,0.15225018,0.904157852,31.69061499,4.472135955,15948,614,1.15550383,1.37981512,1.881137977,0.729104325,0.685657305
9_Drawing of 29_particle_6,0.674045097,1.998818717,0.222559018,0.859636391,40.94781027,3.872983346,15958,626,1.613774695,1.298109619,1.954161,0.715352055,0.628211757
9_Drawing of 3_particle_1,0.904448579,2.109128469,0.175997256,1.217945483,324.8058253,3.464101615,7367,422,1.017835401,1.268192181,1.92364252,0.721004236,0.719834198
9_Drawing of 3_particle_2,0.655888553,1.90106428,0.11901877,1.184941324,50.44417356,4.472135955,7543,442,1.626324521,1.334967756,2.061059678,0.696553881,0.702378977
9_Drawing of 3_particle_3,0.313637747,1.746192053,0.152944598,1.601905335,54.06140255,3.464101615,7490,546,3.640676054,1.385208684,3.16733211,0.561892452,0.43343259
9_Drawing of 3_particle_4,0.340632027,1.52599777,0.143701426,1.779930218,76.71042226,3.464101615,7812,584,3.421988254,1.405457788,3.474190238,0.536504294,0.506697477
9_Drawing of 3_particle_5,0.383022565,1.621626922,0.162340737,1.136946987,47.60645501,3.464101615,7678,558,2.810759887,1.440117898,3.227085159,0.556666116,0.493171119
9_Drawing of 3_particle_6,0.57147085,2.178917447,0.142263975,1.280995899,28.84674603,3.464101615,7628,468,1.886975523,1.44360041,2.284920835,0.661552662,0.617394235
9_Drawing of 3_particle_7,0.85098154,2.306060018,0.109658904,1.357665302,49.29281756,4.472135955,8031,466,1.295153775,1.322519867,2.151752635,0.681716536,0.745107756
9_Drawing of 3_particle_8,0.939235199,1.467121044,0.104520267,1.112091548,72.89047515,2.449489743,7862,408,1.087491823,1.262889027,1.684912773,0.770391156,0.806938864
9_Drawing of 3_particle_9,0.606180478,2.404669192,0.173522559,1.606106209,71.04106527,4.0,7946,470,1.7387034,1.524629339,2.212265727,0.672328242,0.64853849
9_Drawing of 30_particle_1,0.799400754,2.066429291,0.10079197,0.962055566,57.06218528,2.828427125,16137,638,1.343422167,1.340360158,2.007283406,0.705822751,0.751311282
9_Drawing of 30_particle_2,0.69833287,2.141455661,0.08507439,1.32971048,53.83568027,5.477225575,15931,650,1.538665828,1.378268454,2.110443897,0.688355987,0.749943522
